"","YEAR","MONTH_NAME","EVENT_TYPE","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","EPISODE_ID","EVENT_ID","STATE","STATE_FIPS","CZ_TYPE","CZ_FIPS","CZ_NAME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","MAGNITUDE"
"844",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372170,"VIRGINIA",51,"Z",85,"MIDDLESEX",0,0,0,0,"14M","2M",NA
"845",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372171,"VIRGINIA",51,"Z",94,"NEWPORT NEWS",0,0,0,0,"157M","300K",NA
"846",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372172,"VIRGINIA",51,"Z",95,"NORFOLK",0,0,0,0,"10M","",NA
"847",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372173,"VIRGINIA",51,"Z",100,"NORTHAMPTON",0,0,0,0,"","",NA
"848",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372174,"VIRGINIA",51,"Z",77,"NORTHUMBERLAND",0,0,0,0,"","",NA
"849",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372175,"VIRGINIA",51,"Z",76,"RICHMOND",0,0,0,0,"","",NA
"850",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372176,"VIRGINIA",51,"Z",96,"SUFFOLK",0,0,0,0,"31M","2M",NA
"851",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372177,"VIRGINIA",51,"Z",89,"SURRY",0,0,0,0,"","",NA
"852",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372178,"VIRGINIA",51,"Z",98,"VIRGINIA BEACH",0,0,0,0,"39M","400K",NA
"853",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372179,"VIRGINIA",51,"Z",75,"WESTMORELAND",0,0,0,0,"","450K",NA
"854",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372180,"VIRGINIA",51,"Z",91,"YORK",0,0,0,0,"133M","125K",NA
"855",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372163,"VIRGINIA",51,"Z",97,"CHESAPEAKE",0,0,0,0,"28M","2M",NA
"856",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372164,"VIRGINIA",51,"Z",74,"ESSEX",0,0,0,0,"20M","100K",NA
"857",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372165,"VIRGINIA",51,"Z",84,"GLOUCESTER",0,0,0,0,"8M","2.5M",NA
"858",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372166,"VIRGINIA",51,"Z",93,"ISLE OF WIGHT",0,0,1,0,"","",NA
"859",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372167,"VIRGINIA",51,"Z",90,"JAMES CITY",0,0,0,0,"45M","46K",NA
"860",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372168,"VIRGINIA",51,"Z",78,"LANCASTER",0,0,0,0,"","",NA
"861",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163189,5372186,"VIRGINIA",51,"Z",88,"SUSSEX",0,0,0,0,"","",NA
"862",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163189,5372184,"VIRGINIA",51,"Z",81,"PRINCE GEORGE",0,0,1,0,"6M","3.7M",NA
"863",2003,"September","Hurricane (Typhoon)",200309,18,800,200309,19,300,1163188,5372162,"VIRGINIA",51,"Z",99,"ACCOMACK",0,0,1,0,"","",NA
"864",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432676,"LOUISIANA",22,"Z",69,"LOWER PLAQUEMINES",0,0,0,0,"8.6M","",NA
"865",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432677,"LOUISIANA",22,"Z",70,"LOWER ST. BERNARD",0,0,0,0,".94M","",NA
"866",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432678,"LOUISIANA",22,"Z",62,"ORLEANS",0,0,0,0,".24M","",NA
"867",2004,"June","Hurricane (Typhoon)",200406,27,0,200406,30,0,1183625,5432035,"GUAM",98,"Z",5,"NORTHERN MARIANAS",0,0,0,0,"3.9M","1.27M",NA
"868",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432695,"LOUISIANA",22,"Z",58,"ST. JOHN THE BAPTIST",0,0,0,0,"5K","",NA
"869",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432696,"LOUISIANA",22,"Z",59,"UPPER LAFOURCHE",0,0,0,0,"5K","",NA
"870",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432697,"LOUISIANA",22,"Z",65,"UPPER TERREBONNE",0,0,0,0,"5K","",NA
"871",2004,"January","Hurricane (Typhoon)",200401,4,2300,200401,5,600,1165208,5381383,"AMERICAN SAMOA",97,"Z",2,"TUTUILA",20,0,0,0,"50M","",NA
"872",2004,"January","Hurricane (Typhoon)",200401,4,2300,200401,5,600,1165208,5381386,"AMERICAN SAMOA",97,"Z",1,"SWAINS",0,0,0,0,"","",NA
"873",2004,"January","Hurricane (Typhoon)",200401,4,2300,200401,5,600,1165208,5381385,"AMERICAN SAMOA",97,"Z",4,"ROSE",0,0,0,0,"","",NA
"874",2004,"January","Hurricane (Typhoon)",200401,4,2300,200401,5,600,1165208,5381384,"AMERICAN SAMOA",97,"Z",3,"MANU'A",0,0,0,0,"","",NA
"875",2004,"August","Hurricane (Typhoon)",200408,22,0,200408,24,0,1184655,5432261,"GUAM",98,"Z",6,"GUAM",4,0,0,0,"25K","0K",NA
"876",2004,"August","Hurricane (Typhoon)",200408,22,0,200408,24,0,1184655,5432262,"GUAM",98,"Z",5,"NORTHERN MARIANAS",13,0,0,0,"17M","1M",NA
"877",2004,"November","Hurricane (Typhoon)",200411,29,0,200411,30,2330,1184665,5432272,"GUAM",98,"Z",2,"MICRONESIA",0,0,0,0,"0K","50K",NA
"878",2004,"September","Hurricane (Typhoon)",200409,15,1500,200409,16,600,1187089,5430959,"MISSISSIPPI",28,"Z",82,"JACKSON",0,0,0,0,"6M","",NA
"879",2004,"September","Hurricane (Typhoon)",200409,15,1500,200409,16,600,1187089,5430960,"MISSISSIPPI",28,"Z",80,"HANCOCK",0,0,0,0,".64M","",NA
"880",2004,"September","Hurricane (Typhoon)",200409,15,1500,200409,16,600,1187089,5430961,"MISSISSIPPI",28,"Z",81,"HARRISON",0,0,0,0,"1.2M","",NA
"881",2004,"September","Hurricane (Typhoon)",200409,15,1500,200409,16,600,1187089,5430965,"MISSISSIPPI",28,"Z",77,"PEARL RIVER",0,0,0,0,".16M","",NA
"882",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432694,"LOUISIANA",22,"Z",60,"ST. CHARLES",0,0,0,0,"5K","",NA
"883",2004,"September","Hurricane (Typhoon)",200409,1,0,200409,2,100,1184659,5432266,"GUAM",98,"Z",5,"NORTHERN MARIANAS",0,0,0,0,"250K","250K",NA
"884",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432679,"LOUISIANA",22,"Z",61,"UPPER JEFFERSON",0,0,0,0,".12M","",NA
"885",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432680,"LOUISIANA",22,"Z",63,"UPPER PLAQUEMINES",0,0,0,0,".24M","",NA
"886",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432681,"LOUISIANA",22,"Z",64,"UPPER ST. BERNARD",0,0,0,0,".24M","",NA
"887",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432682,"LOUISIANA",22,"Z",67,"LOWER LAFOURCHE",0,0,0,0,".24M","",NA
"888",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432683,"LOUISIANA",22,"Z",66,"LOWER TERREBONNE",0,0,0,0,"5K","",NA
"889",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432674,"LOUISIANA",22,"Z",40,"ST. TAMMANY",0,0,0,0,".24M","",NA
"890",2004,"September","Hurricane (Typhoon)",200409,15,1000,200409,16,600,1187087,5432675,"LOUISIANA",22,"Z",68,"LOWER JEFFERSON",0,0,0,0,".94M","",NA
"891",2004,"August","Hurricane (Typhoon)",200408,13,1400,200408,13,2000,1178038,5417272,"FLORIDA",12,"Z",55,"MANATEE",0,0,0,0,"8.2M","",NA
"892",2004,"August","Hurricane (Typhoon)",200408,13,1400,200408,13,2000,1178038,5417273,"FLORIDA",12,"Z",60,"SARASOTA",0,0,1,0,"32.4M","",NA
"893",2004,"August","Hurricane (Typhoon)",200408,14,800,200408,14,1800,1178567,5419009,"SOUTH CAROLINA",45,"Z",34,"HORRY",3,0,0,0,"4M","",NA
"894",2004,"August","Hurricane (Typhoon)",200408,14,800,200408,14,1800,1178567,5419010,"SOUTH CAROLINA",45,"Z",46,"GEORGETOWN",0,0,0,0,"2.5M","",NA
"895",2004,"August","Hurricane (Typhoon)",200408,13,0,200408,13,2200,1175921,5413247,"FLORIDA",12,"Z",69,"COASTAL COLLIER",0,0,0,0,"2.5M","",NA
"896",2004,"August","Hurricane (Typhoon)",200408,13,100,200408,13,2300,1175921,5413248,"FLORIDA",12,"Z",66,"HENDRY",0,0,0,0,"50K","",NA
"897",2004,"August","Hurricane (Typhoon)",200408,13,200,200408,13,2330,1175921,5413249,"FLORIDA",12,"Z",63,"GLADES",0,0,0,0,"25K","",NA
"898",2004,"August","Hurricane (Typhoon)",200408,13,2200,200408,13,2300,1175494,5413173,"FLORIDA",12,"Z",38,"FLAGLER",0,0,0,0,"20K","",NA
"899",2004,"August","Hurricane (Typhoon)",200408,14,0,200408,14,2300,1179724,5421511,"NORTH CAROLINA",37,"Z",92,"JONES",0,0,0,0,"50K","300K",NA
"900",2004,"August","Hurricane (Typhoon)",200408,3,0,200408,3,2300,1179720,5421461,"NORTH CAROLINA",37,"Z",81,"WESTERN HYDE",0,0,0,0,"","",NA
"901",2004,"August","Hurricane (Typhoon)",200408,14,0,200408,14,2300,1179724,5421508,"NORTH CAROLINA",37,"Z",103,"EASTERN DARE",0,0,0,0,"100K","",NA
"902",2004,"September","Hurricane (Typhoon)",200409,16,0,200409,16,1600,1179490,5420752,"MISSISSIPPI",28,"Z",33,"OKTIBBEHA",0,0,0,0,"93.75K","31.3K",NA
"903",2004,"August","Hurricane (Typhoon)",200408,3,0,200408,3,2300,1179720,5421457,"NORTH CAROLINA",37,"Z",94,"PAMLICO",0,0,0,0,"10K","",NA
"904",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423055,"FLORIDA",12,"Z",12,"BAY",8,0,2,0,"25M","",NA
"905",2004,"September","Hurricane (Typhoon)",200409,24,1600,200409,26,400,1179378,5420617,"FLORIDA",12,"Z",78,"MONROE/LOWER KEYS",0,0,0,0,"0K","",NA
"906",2004,"September","Hurricane (Typhoon)",200409,24,1600,200409,26,400,1179378,5420618,"FLORIDA",12,"Z",77,"MONROE/MIDDLE KEYS",0,0,0,0,"0K","",NA
"907",2004,"September","Hurricane (Typhoon)",200409,16,0,200409,16,1600,1179490,5420747,"MISSISSIPPI",28,"Z",31,"LOWNDES",0,0,0,0,"93.75K","31.3K",NA
"908",2004,"September","Hurricane (Typhoon)",200409,16,0,200409,16,1600,1179490,5420753,"MISSISSIPPI",28,"Z",38,"WINSTON",0,0,1,0,"93.75K","31.3K",NA
"909",2004,"September","Hurricane (Typhoon)",200409,16,0,200409,16,1600,1179490,5420749,"MISSISSIPPI",28,"Z",45,"NESHOBA",0,0,0,0,"93.75K","31.3K",NA
"910",2004,"August","Hurricane (Typhoon)",200408,13,1400,200408,13,2000,1178038,5417269,"FLORIDA",12,"Z",62,"CHARLOTTE",700,0,4,0,"3B","150M",NA
"911",2004,"August","Hurricane (Typhoon)",200408,13,1400,200408,13,2000,1178038,5417270,"FLORIDA",12,"Z",61,"DE SOTO",50,0,1,0,"382M","125M",NA
"912",2004,"August","Hurricane (Typhoon)",200408,13,1400,200408,13,2000,1178038,5417271,"FLORIDA",12,"Z",65,"LEE",30,0,1,0,"2B","10M",NA
"913",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179850,5422234,"ALABAMA",1,"Z",63,"LOWER MOBILE",0,0,0,0,"2.5B","25M",NA
"914",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179850,5422235,"ALABAMA",1,"Z",61,"UPPER MOBILE",0,0,0,0,"","",NA
"915",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179850,5422236,"ALABAMA",1,"Z",64,"LOWER BALDWIN",0,0,0,0,"","",NA
"916",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179850,5422237,"ALABAMA",1,"Z",62,"UPPER BALDWIN",0,0,0,0,"","",NA
"917",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179850,5422238,"ALABAMA",1,"Z",52,"WASHINGTON",0,0,0,0,"","",NA
"918",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179850,5422298,"ALABAMA",1,"Z",60,"COVINGTON",0,0,0,0,"","",NA
"919",2004,"September","Hurricane (Typhoon)",200409,4,1300,200409,5,1100,1179869,5422412,"FLORIDA",12,"Z",66,"HENDRY",0,0,0,0,"2M","",NA
"920",2004,"September","Hurricane (Typhoon)",200409,4,1100,200409,5,1100,1179869,5422413,"FLORIDA",12,"Z",70,"INLAND COLLIER",0,0,0,0,"","",NA
"921",2004,"September","Hurricane (Typhoon)",200409,4,1100,200409,5,1100,1179869,5422414,"FLORIDA",12,"Z",69,"COASTAL COLLIER",0,0,0,0,"","",NA
"922",2004,"September","Hurricane (Typhoon)",200409,25,900,200409,26,900,1179870,5422415,"FLORIDA",12,"Z",68,"COASTAL PALM BEACH",0,0,0,0,"260M","",NA
"923",2004,"September","Hurricane (Typhoon)",200409,25,900,200409,26,900,1179870,5422416,"FLORIDA",12,"Z",67,"INLAND PALM BEACH",0,0,0,0,"","30M",NA
"924",2004,"September","Hurricane (Typhoon)",200409,25,900,200409,26,900,1179870,5422417,"FLORIDA",12,"Z",72,"COASTAL BROWARD",0,0,0,0,"50M","",NA
"925",2004,"September","Hurricane (Typhoon)",200409,1,2200,200409,6,400,1179376,5420613,"FLORIDA",12,"Z",76,"MONROE/UPPER KEYS",0,0,0,0,"5K","",NA
"926",2004,"August","Hurricane (Typhoon)",200408,14,0,200408,14,2300,1179724,5421519,"NORTH CAROLINA",37,"Z",47,"WESTERN DARE",0,0,0,0,"25K","50K",NA
"927",2004,"August","Hurricane (Typhoon)",200408,3,0,200408,3,2300,1179720,5421455,"NORTH CAROLINA",37,"Z",104,"EASTERN HYDE",0,0,0,0,"5M","",NA
"928",2004,"September","Hurricane (Typhoon)",200409,4,1100,200409,5,1100,1179869,5422407,"FLORIDA",12,"Z",68,"COASTAL PALM BEACH",0,0,0,0,"500M","",NA
"929",2004,"September","Hurricane (Typhoon)",200409,4,1300,200409,5,1100,1179869,5422408,"FLORIDA",12,"Z",67,"INLAND PALM BEACH",0,0,0,0,"","70M",NA
"930",2004,"September","Hurricane (Typhoon)",200409,4,900,200409,5,1100,1179869,5422409,"FLORIDA",12,"Z",72,"COASTAL BROWARD",0,0,0,0,"80M","",NA
"931",2004,"September","Hurricane (Typhoon)",200409,4,1300,200409,5,1100,1179869,5422410,"FLORIDA",12,"Z",63,"GLADES",0,0,0,0,"5M","20M",NA
"932",2004,"September","Hurricane (Typhoon)",200409,4,900,200409,5,1100,1179869,5422411,"FLORIDA",12,"Z",74,"COASTAL DADE",0,0,0,0,"34M","",NA
"933",2004,"September","Hurricane (Typhoon)",200409,16,0,200409,16,1600,1179490,5420741,"MISSISSIPPI",28,"Z",74,"FORREST",0,0,0,0,"93.75K","31.3K",NA
"934",2004,"September","Hurricane (Typhoon)",200409,16,0,200409,16,1600,1179490,5420742,"MISSISSIPPI",28,"Z",57,"JASPER",0,0,0,0,"93.75K","31.3K",NA
"935",2004,"September","Hurricane (Typhoon)",200409,12,1000,200409,14,2200,1179377,5420614,"FLORIDA",12,"Z",78,"MONROE/LOWER KEYS",0,0,0,0,"0","",NA
"936",2004,"September","Hurricane (Typhoon)",200409,16,0,200409,16,1600,1179490,5420739,"MISSISSIPPI",28,"Z",30,"CLAY",0,0,0,0,"93.75K","31.3K",NA
"937",2004,"August","Hurricane (Typhoon)",200408,3,0,200408,3,2300,1179720,5421453,"NORTH CAROLINA",37,"Z",93,"CRAVEN",0,0,0,0,"10K","",NA
"938",2004,"August","Hurricane (Typhoon)",200408,14,0,200408,14,2300,1179724,5421516,"NORTH CAROLINA",37,"Z",44,"PITT",0,0,0,0,"200K","300K",NA
"939",2004,"August","Hurricane (Typhoon)",200408,14,700,200408,14,900,1179556,5422597,"SOUTH CAROLINA",45,"Z",50,"CHARLESTON",0,0,0,0,"","",NA
"940",2004,"August","Hurricane (Typhoon)",200408,14,0,200408,14,2300,1179724,5421517,"NORTH CAROLINA",37,"Z",46,"TYRRELL",0,0,0,0,"50K","150K",NA
"941",2004,"August","Hurricane (Typhoon)",200408,3,0,200408,3,2300,1179720,5421458,"NORTH CAROLINA",37,"Z",46,"TYRRELL",0,0,0,0,"","",NA
"942",2004,"August","Hurricane (Typhoon)",200408,14,0,200408,14,2300,1179724,5421518,"NORTH CAROLINA",37,"Z",45,"WASHINGTON",0,0,0,0,"25K","75K",NA
"943",2004,"September","Hurricane (Typhoon)",200409,16,0,200409,16,1600,1179490,5420740,"MISSISSIPPI",28,"Z",65,"COVINGTON",0,0,0,0,"93.75K","31.3K",NA
"944",2004,"September","Hurricane (Typhoon)",200409,16,0,200409,16,1600,1179490,5420751,"MISSISSIPPI",28,"Z",39,"NOXUBEE",0,0,0,0,"93.75K","31.3K",NA
"945",2004,"September","Hurricane (Typhoon)",200409,16,0,200409,16,1600,1179490,5420748,"MISSISSIPPI",28,"Z",72,"MARION",0,0,0,0,"93.75K","31.3K",NA
"946",2004,"August","Hurricane (Typhoon)",200408,14,700,200408,14,900,1179556,5422598,"SOUTH CAROLINA",45,"Z",45,"BERKELEY",0,0,0,0,"","",NA
"947",2004,"August","Hurricane (Typhoon)",200408,14,0,200408,14,2300,1179724,5421509,"NORTH CAROLINA",37,"Z",104,"EASTERN HYDE",0,0,0,0,"50K","",NA
"948",2004,"August","Hurricane (Typhoon)",200408,14,0,200408,14,0,1179724,5421513,"NORTH CAROLINA",37,"Z",29,"MARTIN",0,0,0,0,"25K","150K",NA
"949",2004,"August","Hurricane (Typhoon)",200408,3,0,200408,3,2300,1179720,5421456,"NORTH CAROLINA",37,"Z",98,"ONSLOW",0,0,0,0,"5K","",NA
"950",2004,"September","Hurricane (Typhoon)",200409,14,1334,200409,16,1500,1179852,5422309,"MISSISSIPPI",28,"Z",79,"GEORGE",0,0,0,0,"200K","",NA
"951",2004,"September","Hurricane (Typhoon)",200409,14,1334,200409,16,1500,1179852,5422310,"MISSISSIPPI",28,"Z",76,"GREENE",0,0,0,0,"","",NA
"952",2004,"September","Hurricane (Typhoon)",200409,14,1334,200409,16,1500,1179852,5422311,"MISSISSIPPI",28,"Z",75,"PERRY",0,0,0,0,"","",NA
"953",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179851,5422306,"FLORIDA",12,"Z",1,"INLAND ESCAMBIA",0,0,0,0,"","",NA
"954",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179851,5422307,"FLORIDA",12,"Z",5,"INLAND OKALOOSA",0,0,0,0,"","",NA
"955",2004,"August","Hurricane (Typhoon)",200408,14,800,200408,14,1800,1178566,5418932,"NORTH CAROLINA",37,"Z",96,"BLADEN",3,0,0,0,"100K","",NA
"956",2004,"August","Hurricane (Typhoon)",200408,14,800,200408,14,1800,1178566,5418933,"NORTH CAROLINA",37,"Z",101,"NEW HANOVER",0,0,0,0,"3M","500K",NA
"957",2004,"August","Hurricane (Typhoon)",200408,14,800,200408,14,1800,1178566,5418934,"NORTH CAROLINA",37,"Z",97,"PENDER",0,0,0,0,"875K","",NA
"958",2004,"August","Hurricane (Typhoon)",200408,14,800,200408,14,1800,1178566,5418935,"NORTH CAROLINA",37,"Z",99,"COLUMBUS",0,0,0,0,"150K","",NA
"959",2004,"September","Hurricane (Typhoon)",200409,14,1334,200409,16,1500,1179852,5422312,"MISSISSIPPI",28,"Z",78,"STONE",0,0,0,0,"","",NA
"960",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179851,5422308,"FLORIDA",12,"Z",3,"INLAND SANTA ROSA",0,0,0,0,"","",NA
"961",2004,"August","Hurricane (Typhoon)",200408,13,600,200408,13,1800,1178868,5419969,"FLORIDA",12,"Z",34,"DIXIE",0,0,0,0,"","",NA
"962",2004,"September","Hurricane (Typhoon)",200409,16,0,200409,16,1600,1179490,5420750,"MISSISSIPPI",28,"Z",51,"NEWTON",0,0,0,0,"93.75K","31.3K",NA
"963",2004,"April","Hurricane (Typhoon)",200404,7,0,200404,9,2359,1179543,5422480,"GUAM",98,"Z",2,"MICRONESIA",0,0,0,0,"13.5M","500K",NA
"964",2004,"August","Hurricane (Typhoon)",200408,3,0,200408,3,2300,1179720,5421452,"NORTH CAROLINA",37,"Z",95,"CARTERET",0,0,0,0,"25K","",NA
"965",2004,"August","Hurricane (Typhoon)",200408,14,0,200408,14,2300,1179724,5421520,"NORTH CAROLINA",37,"Z",81,"WESTERN HYDE",0,0,0,0,"25K","75K",NA
"966",2004,"August","Hurricane (Typhoon)",200408,14,0,200408,14,2300,1179724,5421505,"NORTH CAROLINA",37,"Z",95,"CARTERET",0,0,0,0,"250K","50K",NA
"967",2004,"September","Hurricane (Typhoon)",200409,4,1949,200409,5,1949,1181034,5424910,"FLORIDA",12,"Z",64,"MARTIN",0,0,0,0,"1B","21.3M",NA
"968",2004,"September","Hurricane (Typhoon)",200409,4,2110,200409,5,1040,1181034,5424911,"FLORIDA",12,"Z",59,"ST. LUCIE",0,0,0,0,"2.5B","47.2M",NA
"969",2004,"September","Hurricane (Typhoon)",200409,4,2131,200409,5,1040,1181034,5424912,"FLORIDA",12,"Z",54,"INDIAN RIVER",0,0,0,0,"1B","20.3M",NA
"970",2004,"September","Hurricane (Typhoon)",200409,4,2224,200409,5,1000,1181034,5424913,"FLORIDA",12,"Z",47,"BREVARD",0,0,0,0,"90M","3.7M",NA
"971",2004,"September","Hurricane (Typhoon)",200409,4,2245,200409,5,807,1181034,5424914,"FLORIDA",12,"Z",41,"VOLUSIA",0,0,0,0,"240M",".7M",NA
"972",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423057,"FLORIDA",12,"Z",8,"COASTAL WALTON",0,0,0,0,"20M","",NA
"973",2004,"August","Hurricane (Typhoon)",200408,14,0,200408,14,2300,1179724,5421504,"NORTH CAROLINA",37,"Z",80,"BEAUFORT",0,0,0,0,"50K","125K",NA
"974",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423066,"FLORIDA",12,"Z",29,"LAFAYETTE",0,0,0,0,"","",NA
"975",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179850,5422294,"ALABAMA",1,"Z",51,"CHOCTAW",0,0,0,0,"","",NA
"976",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179850,5422295,"ALABAMA",1,"Z",53,"CLARKE",0,0,0,0,"","",NA
"977",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179850,5422296,"ALABAMA",1,"Z",56,"CONECUH",0,0,0,0,"","",NA
"978",2004,"September","Hurricane (Typhoon)",200409,13,2100,200409,16,1500,1179850,5422297,"ALABAMA",1,"Z",57,"BUTLER",0,0,0,0,"","",NA
"979",2004,"September","Hurricane (Typhoon)",200409,25,900,200409,26,900,1179870,5422418,"FLORIDA",12,"Z",74,"COASTAL DADE",0,0,0,0,"10M","",NA
"980",2004,"September","Hurricane (Typhoon)",200409,25,900,200409,26,900,1179870,5422419,"FLORIDA",12,"Z",63,"GLADES",0,0,0,0,"2M","",NA
"981",2004,"September","Hurricane (Typhoon)",200409,25,900,200409,26,900,1179870,5422420,"FLORIDA",12,"Z",66,"HENDRY",0,0,0,0,"1M","",NA
"982",2004,"September","Hurricane (Typhoon)",200409,16,0,200409,16,1600,1179490,5420738,"MISSISSIPPI",28,"Z",58,"CLARKE",0,0,0,0,"93.75K","31.3K",NA
"983",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423071,"FLORIDA",12,"Z",27,"WAKULLA",0,0,0,0,"150K","",NA
"984",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423068,"FLORIDA",12,"Z",26,"LIBERTY",0,0,0,0,"100K","",NA
"985",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423067,"FLORIDA",12,"Z",17,"LEON",0,0,0,0,"250K","",NA
"986",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423056,"FLORIDA",12,"Z",13,"CALHOUN",5,0,4,0,"2.5M","",NA
"987",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423065,"FLORIDA",12,"Z",18,"JEFFERSON",0,0,0,0,"100K","",NA
"988",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423064,"FLORIDA",12,"Z",11,"JACKSON",3,0,0,0,"5M","",NA
"989",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423072,"FLORIDA",12,"Z",10,"WASHINGTON",0,0,0,0,"1.5M","",NA
"990",2004,"September","Hurricane (Typhoon)",200409,25,2014,200409,26,500,1181037,5424593,"FLORIDA",12,"Z",64,"MARTIN",0,0,0,0,"","",NA
"991",2004,"September","Hurricane (Typhoon)",200409,25,2014,200409,26,500,1181037,5424594,"FLORIDA",12,"Z",59,"ST. LUCIE",0,0,0,0,"","",NA
"992",2004,"September","Hurricane (Typhoon)",200409,25,2039,200409,26,500,1181037,5424595,"FLORIDA",12,"Z",54,"INDIAN RIVER",0,0,0,0,"","",NA
"993",2004,"September","Hurricane (Typhoon)",200409,25,2200,200409,26,600,1181037,5424596,"FLORIDA",12,"Z",47,"BREVARD",0,0,0,0,"320.4M","7.7M",NA
"994",2004,"September","Hurricane (Typhoon)",200409,25,140,200409,26,800,1181037,5424597,"FLORIDA",12,"Z",41,"VOLUSIA",0,0,0,0,"59.5M","1M",NA
"995",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423060,"FLORIDA",12,"Z",16,"GADSDEN",0,0,0,0,"50K","",NA
"996",2004,"August","Hurricane (Typhoon)",200408,13,2040,200408,13,2237,1179616,5422037,"FLORIDA",12,"Z",41,"VOLUSIA",0,0,2,0,"52M","",NA
"997",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423059,"FLORIDA",12,"Z",15,"FRANKLIN",0,0,0,0,"150K","",NA
"998",2004,"September","Hurricane (Typhoon)",200409,15,0,200409,16,2100,1180476,5423061,"FLORIDA",12,"Z",14,"GULF",0,0,0,0,"30M","",NA
