year,state,D_pv,R_pv,D_pv2p,R_pv2p,D_pv_lag1,R_pv_lag1,D_pv2p_lag1,R_pv2p_lag1,D_pv_lag2,R_pv_lag2,D_pv2p_lag2,R_pv2p_lag2
1976,Massachusetts,56.11157823,40.44170928,58.11462217,41.88537783,54.19569896,45.22929481,54.50912985,45.49087015,63.00918794,32.88703087,65.70560208,34.29439792
1976,Michigan,46.46507412,51.86075107,47.25622595,52.74377405,41.81372795,56.20453683,42.65911873,57.34088127,48.18395463,41.45678639,53.75229397,46.24770603
1976,Minnesota,54.89630146,42.02174333,56.64198197,43.35801803,46.06810086,51.57568791,47.17975556,52.82024444,53.99638655,41.46294326,56.56480792,43.43519208
1976,Mississippi,49.62701232,47.74216218,50.96788853,49.03211147,19.62682073,78.19720325,20.0633954,79.9366046,23.01633744,13.52403099,62.98879411,37.01120589
1976,Missouri,51.10498567,47.47353604,51.84190713,48.15809287,37.70566488,62.29433512,37.70566488,62.29433512,43.7382219,44.87046712,49.36109808,50.63890192
1976,Montana,45.40418697,52.83998613,46.21565385,53.78434615,37.84504554,57.92640498,39.51599912,60.48400088,41.58722176,50.59510794,45.11409279,54.88590721
1976,Nebraska,38.44967194,59.20388826,39.37354855,60.62645145,29.49752641,70.50247359,29.49752641,70.50247359,31.8121788,59.8234892,34.71593485,65.28406515
1976,Nevada,45.80980404,50.16594345,47.73060407,52.26939593,36.31922362,63.68077638,36.31922362,63.68077638,39.29372706,47.45749523,45.29472441,54.70527559
1976,New Hampshire,43.4726921,54.74682519,44.26074705,55.73925295,34.85462149,63.97792007,35.26634137,64.73365863,43.92513934,52.10343795,45.74173707,54.25826293
1976,New Jersey,47.92391503,50.08134094,48.89933153,51.10066847,36.77433389,61.57360682,37.39207311,62.60792689,43.96634202,46.09686669,48.81720588,51.18279412
1976,New Mexico,48.28440433,50.74989798,48.75523248,51.24476752,36.55679383,61.04873669,37.45360907,62.54639093,39.74596753,51.84902271,43.3931675,56.6068325
1976,New York,48.65083286,42.37855381,53.44519461,46.55480539,41.20572535,58.54338905,41.3093646,58.6906354,49.75607012,44.29900976,52.90099183,47.09900817
1976,North Carolina,55.26918671,44.21940204,55.5532925,44.4467075,28.88855086,69.46402373,29.3724399,70.6275601,29.23559348,39.50833169,42.52825745,57.47174255
1976,North Dakota,45.77004319,51.69184818,46.96198949,53.03801051,35.78573618,62.06784688,36.57069579,63.42930421,38.23149724,55.9415367,40.59707503,59.40292497
1976,Ohio,48.89868667,48.67163157,50.1163546,49.8836454,38.07008765,59.63257674,38.96525022,61.03474978,42.94736619,45.2310757,48.70506358,51.29493642
1976,Oklahoma,48.74722019,49.96177619,49.38477948,50.61522052,23.99718419,73.69890281,24.56309657,75.43690343,31.98626636,47.68356226,40.14853165,59.85146835
1976,Oregon,47.61806276,47.78439346,49.91282682,50.08717318,42.32573878,52.44766398,44.65993364,55.34006636,43.78432985,49.83187372,46.77003359,53.22996641
1976,Pennsylvania,50.39567935,47.73221531,51.35713909,48.64286091,39.13131342,59.11278161,39.83070271,60.16929729,47.58717908,44.01955969,51.94724724,48.05275276
1976,Rhode Island,55.44200456,44.14419461,55.67237732,44.32762268,46.81126866,53.00114476,46.89924535,53.10075465,64.03064935,31.78155844,66.82932251,33.17067749
1976,South Carolina,56.16951767,43.12937104,56.56610904,43.43389096,27.92087095,70.57694577,28.34669019,71.65330981,29.60889499,38.091282820000004,43.73532825,56.26467175
1976,South Dakota,48.91212526,50.38779026,49.25696563,50.74303437,45.52315274,54.15350585,45.67082543,54.32917457,41.96164458,53.27414813,44.06079204,55.93920796
1976,Tennessee,55.94074831,42.94176297,56.57294458,43.42705542,29.74511773,67.69556986,30.52638324,69.47361676,28.12976277,37.8492364,42.63441872,57.36558128
1976,Texas,51.13895681,47.97042352,51.59850323,48.40149677,33.23887311,66.19882893,33.4268315,66.5731685,41.13793374,39.87275468,50.78087169,49.21912831
1976,Utah,33.64817874,62.43473055,35.01994162,64.98005838,26.39296433,67.64038322,28.06766431,71.93233569,37.07450635,56.49457602,39.62260333,60.37739667
1976,Vermont,42.30405325,54.58722581,43.66136319,56.33863681,36.46721513,62.66461973,36.78658342,63.21341658,43.52742187,52.75086119,45.21001049,54.78998951
1976,Virginia,47.95821563,49.29332141,49.31358114,50.68641886,30.12225647,67.8435216,30.74773361,69.25226639,32.49283322,43.35827413,42.83765176,57.16234824
1976,Washington,46.11426044,49.99774997,47.97970643,52.02029357,38.63991292,56.91516521,40.43732021,59.56267979,47.23192318,45.12141172,51.14262872,48.85737128
1976,West Virginia,58.06951865,41.93048135,58.06951865,41.93048135,36.38973818,63.61026182,36.38973818,63.61026182,49.60063961,40.77864668,54.88053917,45.11946083
1976,Wisconsin,49.50336357,47.8260973,50.86164367,49.13835633,43.72488383,53.39928436,45.01957097,54.98042903,44.26764282,47.88523817,48.03717729,51.96282271
1976,Wyoming,39.80926553,59.30358251,40.16559539,59.83440461,30.4719379,69.01421996,30.62932427,69.37067573,35.51196887,55.75802838,38.9086994,61.0913006
1980,Alabama,47.44885907,48.75012016,49.32366169,50.67633831,55.72726888,42.61487086,56.66672398,43.33327602,25.53670486,72.42879137,26.06703976,73.93296024
1980,Alaska,26.4079018,54.348196540000004,32.70081436,67.29918564,35.65313092,57.9045754,38.10817123,61.89182877,34.62229177,58.12810468,37.3284569,62.6715431
1980,Arizona,28.24468359,60.60884838,31.78791317,68.21208683,39.79997819,56.36613578,41.38669698,58.61330302,30.3807928,61.63870208,33.01560484,66.98439516
1980,Arkansas,47.52263062,48.13427223,49.68029406,50.31970594,64.96172813,34.90433661,65.04885148,34.95114852,30.7101191,68.82420877,30.85379663,69.14620337
1980,California,35.91943691,52.69750288,40.53337544,59.46662456,47.95482184,49.74831396,49.08217269,50.91782731,41.53805357,54.99727409,43.02886267,56.97113733
1980,Colorado,31.0700325,55.06893495,36.06965979,63.93034021,42.609946,54.02777778,44.09245617,55.90754383,34.59330485,62.60604015,35.59005963,64.40994037
1980,Connecticut,38.52220567,48.15595701,44.44280368,55.55719632,46.73370096,51.88144451,47.38998329,52.61001671,40.12910711,58.56941927,40.65826368,59.34173632
1980,Delaware,44.87414498,47.20708794,48.73321475,51.26678525,51.9690887,46.5876202,52.73013809,47.26986191,39.18332512,59.59552642,39.66772696,60.33227304
1980,District Of Columbia,74.89317898,13.40682849,84.81673006,15.18326994,81.63122668,16.5095066,83.17772239,16.82227761,78.09706219,21.55536926,78.36944975,21.63055025
1980,Florida,38.50021983,55.51916271,40.94923705,59.05076295,51.92610623,46.64243448,52.68020187,47.31979813,27.79861904,71.91465279,27.87855471,72.12144529
1980,Georgia,55.79610535,40.96730659,57.66239969,42.33760031,66.93829486,33.06170514,66.93829486,33.06170514,24.64554824,75.03549625,24.7244081,75.2755919
1980,Hawaii,44.80211813,42.90061889,51.08405924,48.91594076,50.59199934,48.06128369,51.28263124,48.71736876,37.52081221,62.47918779,37.52081221,62.47918779
1980,Idaho,25.19071579,66.45596677,27.48677321,72.51322679,37.11854563,59.88026938,38.26700937,61.73299063,26.04106592,64.23888214,28.84479498,71.15520502
1980,Illinois,41.71640818,49.64605289,45.66033762,54.33966238,48.10759027,50.07684354,48.99716626,51.00283374,40.51188634,59.03111765,40.697874,59.302126
1980,Indiana,37.65319244,56.00524167,40.20267133,59.79732867,45.70038579,53.32274647,46.15122219,53.84877781,33.33607775,66.10843701,33.52228912,66.47771088
1980,Iowa,38.60416298,51.30500182,42.93684973,57.06315027,48.45849654,49.46943765,49.48383415,50.51616585,40.47542139,57.60515978,41.2675179,58.7324821
1980,Kansas,33.28757546,57.85006047,36.52451056,63.47548944,44.93639368,52.48782423,46.12445924,53.87554076,29.50425447,67.65804856,30.36594806,69.63405194
1980,Kentucky,47.65391583,49.03216744,49.2872544,50.7127456,52.75424927,45.56874828,53.65402865,46.34597135,34.76902554,63.36736615,35.42928871,64.57071129
1980,Louisiana,45.74823178,51.1983474,47.18911401,52.81088599,51.77499622,45.98824315,52.95957515,47.04042485,28.35421321,65.32171935,30.26840773,69.73159227
1980,Maine,42.2503542,45.60554176,48.09051657,51.90948343,48.094076630000004,48.93077802,49.5688211,50.4311789,38.48434231,61.46077729,38.50547427,61.49452573
1980,Maryland,47.13812954,44.18096509,51.61913807,48.38086193,53.03541992,46.96458008,53.03541992,46.96458008,37.35976635,61.2570283,37.88377678,62.11622322
1980,Massachusetts,41.74977913,41.90147736,49.90932698,50.09067302,56.11157823,40.44170928,58.11462217,41.88537783,54.19569896,45.22929481,54.50912985,45.49087015
1980,Michigan,42.4974135,48.98618189,46.4535891,53.5464109,46.46507412,51.86075107,47.25622595,52.74377405,41.81372795,56.20453683,42.65911873,57.34088127
1980,Minnesota,46.50156244,42.55866225,52.21361456,47.78638544,54.89630146,42.02174333,56.64198197,43.35801803,46.06810086,51.57568791,47.17975556,52.82024444
1980,Mississippi,48.13916456,49.4633025,49.3216678,50.6783322,49.62701232,47.74216218,50.96788853,49.03211147,19.62682073,78.19720325,20.0633954,79.9366046
1980,Missouri,44.34571659,51.15576353,46.43458566,53.56541434,51.10498567,47.47353604,51.84190713,48.15809287,37.70566488,62.29433512,37.70566488,62.29433512
1980,Montana,32.4306502,56.82452631,36.33475555,63.66524445,45.40418697,52.83998613,46.21565385,53.78434615,37.84504554,57.92640498,39.51599912,60.48400088
1980,Nebraska,26.02273847,65.55001853,28.41755487,71.58244513,38.44967194,59.20388826,39.37354855,60.62645145,29.49752641,70.50247359,29.49752641,70.50247359
1980,Nevada,27.35666333,63.61185431,30.07267134,69.92732866,45.80980404,50.16594345,47.73060407,52.26939593,36.31922362,63.68077638,36.31922362,63.68077638
1980,New Hampshire,28.3507383,57.73718066,32.93230763,67.06769237,43.4726921,54.74682519,44.26074705,55.73925295,34.85462149,63.97792007,35.26634137,64.73365863
1980,New Jersey,38.55799204,51.97315978,42.59085549,57.40914451,47.92391503,50.08134094,48.89933153,51.10066847,36.77433389,61.57360682,37.39207311,62.60792689
1980,New Mexico,36.78482894,54.96682645,40.09173326,59.90826674,48.28440433,50.74989798,48.75523248,51.24476752,36.55679383,61.04873669,37.45360907,62.54639093
1980,New York,43.99209992,42.53011024,50.8448638,49.1551362,48.65083286,42.37855381,53.44519461,46.55480539,41.20572535,58.54338905,41.3093646,58.6906354
1980,North Carolina,47.18285535,49.30497518,48.90031737,51.09968263,55.26918671,44.21940204,55.5532925,44.4467075,28.88855086,69.46402373,29.3724399,70.6275601
1980,North Dakota,26.2985029,64.32570836,29.01929025,70.98070975,45.77004319,51.69184818,46.96198949,53.03801051,35.78573618,62.06784688,36.57069579,63.42930421
1980,Ohio,40.90981354,51.51142625,44.26451499,55.73548501,48.89868667,48.67163157,50.1163546,49.8836454,38.07008765,59.63257674,38.96525022,61.03474978
1980,Oklahoma,34.96766135,60.49970949,36.62786672,63.37213328,48.74722019,49.96177619,49.38477948,50.61522052,23.99718419,73.69890281,24.56309657,75.43690343
1980,Oregon,38.66981065,48.33146568,44.44740616,55.55259384,47.61806276,47.78439346,49.91282682,50.08717318,42.32573878,52.44766398,44.65993364,55.34006636
1980,Pennsylvania,42.47593062,49.58613404,46.13836413,53.86163587,50.39567935,47.73221531,51.35713909,48.64286091,39.13131342,59.11278161,39.83070271,60.16929729
1980,Rhode Island,47.68214786,37.21280775,56.16605547,43.83394453,55.44200456,44.14419461,55.67237732,44.32762268,46.81126866,53.00114476,46.89924535,53.10075465
1980,South Carolina,48.20896631,49.45376231,49.36270673,50.63729327,56.16951767,43.12937104,56.56610904,43.43389096,27.92087095,70.57694577,28.34669019,71.65330981
1980,South Dakota,31.6918063,60.52523169,34.36654114,65.63345886,48.91212526,50.38779026,49.25696563,50.74303437,45.52315274,54.15350585,45.67082543,54.32917457
1980,Tennessee,48.40771852,48.69888775,49.85007754,50.14992246,55.94074831,42.94176297,56.57294458,43.42705542,29.74511773,67.69556986,30.52638324,69.47361676
1980,Texas,41.42003014,55.28195126,42.83265921,57.16734079,51.13895681,47.97042352,51.59850323,48.40149677,33.23887311,66.19882893,33.4268315,66.5731685
1980,Utah,20.56866484,72.77754605,22.03481496,77.96518504,33.64817874,62.43473055,35.01994162,64.98005838,26.39296433,67.64038322,28.06766431,71.93233569
1980,Vermont,38.42118341,44.36401483,46.41069204,53.58930796,42.30405325,54.58722581,43.66136319,56.33863681,36.46721513,62.66461973,36.78658342,63.21341658
1980,Virginia,40.30874069,53.03279901,43.18413947,56.81586053,47.95821563,49.29332141,49.31358114,50.68641886,30.12225647,67.8435216,30.74773361,69.25226639
1980,Washington,37.31607203,49.65834364,42.90465391,57.09534609,46.11426044,49.99774997,47.97970643,52.02029357,38.63991292,56.91516521,40.43732021,59.56267979
1980,West Virginia,49.81083481,45.30286086,52.36978172,47.63021828,58.06951865,41.93048135,58.06951865,41.93048135,36.38973818,63.61026182,36.38973818,63.61026182
1980,Wisconsin,43.18031551,47.89877447,47.40969142,52.59030858,49.50336357,47.8260973,50.86164367,49.13835633,43.72488383,53.39928436,45.01957097,54.98042903
1980,Wyoming,27.97021159,62.6439481,30.86737402,69.13262598,39.80926553,59.30358251,40.16559539,59.83440461,30.4719379,69.01421996,30.62932427,69.37067573
1984,Alabama,38.28078127,60.54249355,38.73660465,61.26339535,47.44885907,48.75012016,49.32366169,50.67633831,55.72726888,42.61487086,56.66672398,43.33327602
1984,Alaska,29.86777775,66.65398232,30.94408735,69.05591265,26.4079018,54.348196540000004,32.70081436,67.29918564,35.65313092,57.9045754,38.10817123,61.89182877
1984,Arizona,32.54264317,66.42148286,32.88327243,67.11672757,28.24468359,60.60884838,31.78791317,68.21208683,39.79997819,56.36613578,41.38669698,58.61330302
1984,Arkansas,38.290785,60.46702533,38.7724119,61.2275881,47.52263062,48.13427223,49.68029406,50.31970594,64.96172813,34.90433661,65.04885148,34.95114852
1984,California,41.2677757,57.51694285,41.77546518,58.22453482,35.91943691,52.69750288,40.53337544,59.46662456,47.95482184,49.74831396,49.08217269,50.91782731
1984,Colorado,35.1228983,63.44215597,35.63423016,64.36576984,31.0700325,55.06893495,36.06965979,63.93034021,42.609946,54.02777778,44.09245617,55.90754383
1984,Connecticut,38.82998159,60.73195173,39.00083124,60.99916876,38.52220567,48.15595701,44.44280368,55.55719632,46.73370096,51.88144451,47.38998329,52.61001671
1984,Delaware,39.93212136,59.78269409,40.0463273,59.9536727,44.87414498,47.20708794,48.73321475,51.26678525,51.9690887,46.5876202,52.73013809,47.26986191
1984,District Of Columbia,85.38487751,13.7296013,86.14773395,13.85226605,74.89317898,13.40682849,84.81673006,15.18326994,81.63122668,16.5095066,83.17772239,16.82227761
1984,Florida,34.66024697,65.31858104,34.66758679,65.33241321,38.50021983,55.51916271,40.94923705,59.05076295,51.92610623,46.64243448,52.68020187,47.31979813
1984,Georgia,39.78530524,60.17229857,39.80217985,60.19782015,55.79610535,40.96730659,57.66239969,42.33760031,66.93829486,33.06170514,66.93829486,33.06170514
1984,Hawaii,43.81591563,55.09965877,44.29627578,55.70372422,44.80211813,42.90061889,51.08405924,48.91594076,50.59199934,48.06128369,51.28263124,48.71736876
1984,Idaho,26.39221295,72.36467029,26.7244288,73.2755712,25.19071579,66.45596677,27.48677321,72.51322679,37.11854563,59.88026938,38.26700937,61.73299063
1984,Illinois,43.29655321,56.17459154,43.52674669,56.47325331,41.71640818,49.64605289,45.66033762,54.33966238,48.10759027,50.07684354,48.99716626,51.00283374
1984,Indiana,37.68271379,61.67431459,37.92657088,62.07342912,37.65319244,56.00524167,40.20267133,59.79732867,45.70038579,53.32274647,46.15122219,53.84877781
1984,Iowa,45.8870818,53.27211217,46.27617467,53.72382533,38.60416298,51.30500182,42.93684973,57.06315027,48.45849654,49.46943765,49.48383415,50.51616585
1984,Kansas,32.59803658,66.27220788,32.97052289,67.02947711,33.28757546,57.85006047,36.52451056,63.47548944,44.93639368,52.48782423,46.12445924,53.87554076
1984,Kentucky,39.40124658,60.00693762,39.63581761,60.36418239,47.65391583,49.03216744,49.2872544,50.7127456,52.75424927,45.56874828,53.65402865,46.34597135
1984,Louisiana,38.17539263,60.77370692,38.58083884,61.41916116,45.74823178,51.1983474,47.18911401,52.81088599,51.77499622,45.98824315,52.95957515,47.04042485
1984,Maine,38.78104074,60.83406852,38.9308821,61.0691179,42.2503542,45.60554176,48.09051657,51.90948343,48.094076630000004,48.93077802,49.5688211,50.4311789
1984,Maryland,47.01639086,52.50505259,47.24247281,52.75752719,47.13812954,44.18096509,51.61913807,48.38086193,53.03541992,46.96458008,53.03541992,46.96458008
1984,Massachusetts,48.43378267,51.22078251,48.60166976,51.39833024,41.74977913,41.90147736,49.90932698,50.09067302,56.11157823,40.44170928,58.11462217,41.88537783
1984,Michigan,40.23607594,59.22602717,40.453675,59.546325,42.4974135,48.98618189,46.4535891,53.5464109,46.46507412,51.86075107,47.25622595,52.74377405
1984,Minnesota,49.71884656,49.53841519,50.09089077,49.90910923,46.50156244,42.55866225,52.21361456,47.78638544,54.89630146,42.02174333,56.64198197,43.35801803
1984,Mississippi,37.42328159,61.88232119,37.68496494,62.31503506,48.13916456,49.4633025,49.3216678,50.6783322,49.62701232,47.74216218,50.96788853,49.03211147
1984,Missouri,39.97524933,60.02475067,39.97524933,60.02475067,44.34571659,51.15576353,46.43458566,53.56541434,51.10498567,47.47353604,51.84190713,48.15809287
1984,Montana,38.17658185,60.47448208,38.69860124,61.30139876,32.4306502,56.82452631,36.33475555,63.66524445,45.40418697,52.83998613,46.21565385,53.78434615
1984,Nebraska,28.80982686,70.55069086,28.99524633,71.00475367,26.02273847,65.55001853,28.41755487,71.58244513,38.44967194,59.20388826,39.37354855,60.62645145
1984,Nevada,32.41934514,66.76995016,32.68431845,67.31568155,27.35666333,63.61185431,30.07267134,69.92732866,45.80980404,50.16594345,47.73060407,52.26939593
1984,New Hampshire,30.94516899,68.66733178,31.06554775,68.93445225,28.3507383,57.73718066,32.93230763,67.06769237,43.4726921,54.74682519,44.26074705,55.73925295
1984,New Jersey,39.19754794,60.09051973,39.47860892,60.52139108,38.55799204,51.97315978,42.59085549,57.40914451,47.92391503,50.08134094,48.89933153,51.10066847
1984,New Mexico,39.22643233,59.70429846,39.65040187,60.34959813,36.78482894,54.96682645,40.09173326,59.90826674,48.28440433,50.74989798,48.75523248,51.24476752
1984,New York,44.09238689,49.60501321,47.05828213,52.94171787,43.99209992,42.53011024,50.8448638,49.1551362,48.65083286,42.37855381,53.44519461,46.55480539
1984,North Carolina,37.89196368,61.89689895,37.97213705,62.02786295,47.18285535,49.30497518,48.90031737,51.09968263,55.26918671,44.21940204,55.5532925,44.4467075
1984,North Dakota,33.79896495,64.83974224,34.26541762,65.73458238,26.2985029,64.32570836,29.01929025,70.98070975,45.77004319,51.69184818,46.96198949,53.03801051
1984,Ohio,40.00319948,58.69868635,40.52931628,59.47068372,40.90981354,51.51142625,44.26451499,55.73548501,48.89868667,48.67163157,50.1163546,49.8836454
1984,Oklahoma,30.66714662,68.61085184,30.89017415,69.109825849999993,34.96766135,60.49970949,36.62786672,63.37213328,48.74722019,49.96177619,49.38477948,50.61522052
1984,Oregon,43.73968123,55.90582189,43.89528866,56.10471134,38.66981065,48.33146568,44.44740616,55.55259384,47.61806276,47.78439346,49.91282682,50.08717318
1984,Pennsylvania,45.98917667,53.34106792,46.29926852,53.70073148,42.47593062,49.58613404,46.13836413,53.86163587,50.39567935,47.73221531,51.35713909,48.64286091
1984,Rhode Island,48.01736466,51.66520906,48.17026976,51.82973024,47.68214786,37.21280775,56.16605547,43.83394453,55.44200456,44.14419461,55.67237732,44.32762268
1984,South Carolina,35.56517151,63.55400819,35.88122059,64.11877941,48.20896631,49.45376231,49.36270673,50.63729327,56.16951767,43.12937104,56.56610904,43.43389096
1984,South Dakota,36.52879978,63.0033945,36.70048676,63.29951324,31.6918063,60.52523169,34.36654114,65.63345886,48.91212526,50.38779026,49.25696563,50.74303437
1984,Tennessee,41.57224942,57.83972248,41.81815191,58.18184809,48.40771852,48.69888775,49.85007754,50.14992246,55.94074831,42.94176297,56.57294458,43.42705542
1984,Texas,36.11394829,63.610613,36.21369483,63.78630517,41.42003014,55.28195126,42.83265921,57.16734079,51.13895681,47.97042352,51.59850323,48.40149677
1984,Utah,24.67521948,74.50179145,24.87997899,75.12002101,20.56866484,72.77754605,22.03481496,77.96518504,33.64817874,62.43473055,35.01994162,64.98005838
1984,Vermont,40.81241127,57.9230989,41.33508927,58.66491073,38.42118341,44.36401483,46.41069204,53.58930796,42.30405325,54.58722581,43.66136319,56.33863681
1984,Virginia,37.09293848,62.28716107,37.32431206,62.67568794,40.30874069,53.03279901,43.18413947,56.81586053,47.95821563,49.29332141,49.31358114,50.68641886
1984,Washington,42.58081721,56.09175907,43.15364898,56.84635102,37.31607203,49.65834364,42.90465391,57.09534609,46.11426044,49.99774997,47.97970643,52.02029357
1984,West Virginia,44.59783457,55.11211811,44.72756568,55.27243432,49.81083481,45.30286086,52.36978172,47.63021828,58.06951865,41.93048135,58.06951865,41.93048135
1984,Wisconsin,45.02170061,54.19315283,45.37798429,54.62201571,43.18031551,47.89877447,47.40969142,52.59030858,49.50336357,47.8260973,50.86164367,49.13835633
1984,Wyoming,28.2428771,70.50982177,28.59960024,71.40039976,27.97021159,62.6439481,30.86737402,69.13262598,39.80926553,59.30358251,40.16559539,59.83440461
1988,Alabama,39.86329831,59.16504894,40.2544316,59.7455684,38.28078127,60.54249355,38.73660465,61.26339535,47.44885907,48.75012016,49.32366169,50.67633831
1988,Alaska,36.27096284,59.59093726,37.83668257,62.16331743,29.86777775,66.65398232,30.94408735,69.05591265,26.4079018,54.348196540000004,32.70081436,67.29918564
1988,Arizona,38.74387412,59.95026765,39.25650847,60.74349153,32.54264317,66.42148286,32.88327243,67.11672757,28.24468359,60.60884838,31.78791317,68.21208683
1988,Arkansas,42.19173217,56.3678362,42.80835729,57.191642710000004,38.290785,60.46702533,38.7724119,61.2275881,47.52263062,48.13427223,49.68029406,50.31970594
1988,California,47.55944256,51.12656789,48.19268946,51.80731054,41.2677757,57.51694285,41.77546518,58.22453482,35.91943691,52.69750288,40.53337544,59.46662456
1988,Colorado,45.28240432,53.05888834,46.04617562,53.95382438,35.1228983,63.44215597,35.63423016,64.36576984,31.0700325,55.06893495,36.06965979,63.93034021
1988,Connecticut,46.87451936,51.97756122,47.41884954,52.58115046,38.82998159,60.73195173,39.00083124,60.99916876,38.52220567,48.15595701,44.44280368,55.55719632
1988,Delaware,43.4777563,55.87996366,43.7588104,56.2411896,39.93212136,59.78269409,40.0463273,59.9536727,44.87414498,47.20708794,48.73321475,51.26678525
1988,District Of Columbia,82.6469719,14.3044531,85.24575261,14.75424739,85.38487751,13.7296013,86.14773395,13.85226605,74.89317898,13.40682849,84.81673006,15.18326994
1988,Florida,38.50721693,60.87155909,38.74792835,61.25207165,34.66024697,65.31858104,34.66758679,65.33241321,38.50021983,55.51916271,40.94923705,59.05076295
1988,Georgia,39.49842844,59.75287234,39.79638366,60.20361634,39.78530524,60.17229857,39.80217985,60.19782015,55.79610535,40.96730659,57.66239969,42.33760031
1988,Hawaii,54.26944008,44.75104454,54.80627598,45.19372402,43.81591563,55.09965877,44.29627578,55.70372422,44.80211813,42.90061889,51.08405924,48.91594076
1988,Idaho,36.01064142,62.07845113,36.71217715,63.28782285,26.39221295,72.36467029,26.7244288,73.2755712,25.19071579,66.45596677,27.48677321,72.51322679
1988,Illinois,48.60455527,50.68826879,48.950723000000004,51.049277,43.29655321,56.17459154,43.52674669,56.47325331,41.71640818,49.64605289,45.66033762,54.33966238
1988,Indiana,39.68618767,59.84277566,39.87400888,60.12599112,37.68271379,61.67431459,37.92657088,62.07342912,37.65319244,56.00524167,40.20267133,59.79732867
1988,Iowa,54.71192398,44.49647279,55.14848114,44.85151886,45.8870818,53.27211217,46.27617467,53.72382533,38.60416298,51.30500182,42.93684973,57.06315027
1988,Kansas,42.55964489,55.79299608,43.2724983,56.7275017,32.59803658,66.27220788,32.97052289,67.02947711,33.28757546,57.85006047,36.52451056,63.47548944
1988,Kentucky,43.88359469,55.52147912,44.14623219,55.85376781,39.40124658,60.00693762,39.63581761,60.36418239,47.65391583,49.03216744,49.2872544,50.7127456
1988,Louisiana,44.0645571,54.2747153,44.80870768,55.19129232,38.17539263,60.77370692,38.58083884,61.41916116,45.74823178,51.1983474,47.18911401,52.81088599
1988,Maine,43.88353888,55.3354293,44.2289813,55.7710187,38.78104074,60.83406852,38.9308821,61.0691179,42.2503542,45.60554176,48.09051657,51.90948343
1988,Maryland,48.19903427,51.10758663,48.53556977,51.46443023,47.01639086,52.50505259,47.24247281,52.75752719,47.13812954,44.18096509,51.61913807,48.38086193
1988,Massachusetts,53.22905149,45.37505873,53.98258893,46.01741107,48.43378267,51.22078251,48.60166976,51.39833024,41.74977913,41.90147736,49.90932698,50.09067302
1988,Michigan,45.67207835,53.56769378,46.02195004,53.97804996,40.23607594,59.22602717,40.453675,59.546325,42.4974135,48.98618189,46.4535891,53.5464109
1988,Minnesota,52.91283343,45.89572632,53.55085993,46.44914007,49.71884656,49.53841519,50.09089077,49.90910923,46.50156244,42.55866225,52.21361456,47.78638544
1988,Mississippi,39.06714459,59.88983679,39.47891704,60.52108296,37.42328159,61.88232119,37.68496494,62.31503506,48.13916456,49.4633025,49.3216678,50.6783322
1988,Missouri,47.85044916,51.83157305,48.00308832,51.99691168,39.97524933,60.02475067,39.97524933,60.02475067,44.34571659,51.15576353,46.43458566,53.56541434
1988,Montana,46.19852656,52.07151725,47.01181028,52.98818972,38.17658185,60.47448208,38.69860124,61.30139876,32.4306502,56.82452631,36.33475555,63.66524445
1988,Nebraska,39.19103807,60.16282041,39.44591451,60.55408549,28.80982686,70.55069086,28.99524633,71.00475367,26.02273847,65.55001853,28.41755487,71.58244513
1988,Nevada,38.6841254,60.04668744,39.18141084,60.81858916,32.41934514,66.76995016,32.68431845,67.31568155,27.35666333,63.61185431,30.07267134,69.92732866
1988,New Hampshire,36.33449864,62.49087176,36.76636727,63.23363273,30.94516899,68.66733178,31.06554775,68.93445225,28.3507383,57.73718066,32.93230763,67.06769237
1988,New Jersey,42.59814238,56.24010946,43.09884239,56.90115761,39.19754794,60.09051973,39.47860892,60.52139108,38.55799204,51.97315978,42.59085549,57.40914451
1988,New Mexico,46.89357425,51.850353,47.49008426,52.50991574,39.22643233,59.70429846,39.65040187,60.34959813,36.78482894,54.96682645,40.09173326,59.90826674
1988,New York,50.19497561,43.76430362,53.42205264,46.57794736,44.09238689,49.60501321,47.05828213,52.94171787,43.99209992,42.53011024,50.8448638,49.1551362
1988,North Carolina,41.70631146,57.96829978,41.84246213,58.15753787,37.89196368,61.89689895,37.97213705,62.02786295,47.18285535,49.30497518,48.90031737,51.09968263
1988,North Dakota,42.97200104,56.03123181,43.40464427,56.59535573,33.79896495,64.83974224,34.26541762,65.73458238,26.2985029,64.32570836,29.01929025,70.98070975
1988,Ohio,44.14684136,55.00175825,44.52593535,55.47406465,40.00319948,58.69868635,40.52931628,59.47068372,40.90981354,51.51142625,44.26451499,55.73548501
1988,Oklahoma,41.28165146,57.92879126,41.61018773,58.38981227,30.66714662,68.61085184,30.89017415,69.109825849999993,34.96766135,60.49970949,36.62786672,63.37213328
1988,Oregon,51.2781124,46.61136695,52.3836808,47.6163192,43.73968123,55.90582189,43.89528866,56.10471134,38.66981065,48.33146568,44.44740616,55.55259384
1988,Pennsylvania,48.3867405,50.70457962,48.830453,51.169547,45.98917667,53.34106792,46.29926852,53.70073148,42.47593062,49.58613404,46.13836413,53.86163587
1988,Rhode Island,55.63785459,43.93260871,55.87787055,44.12212945,48.01736466,51.66520906,48.17026976,51.82973024,47.68214786,37.21280775,56.16605547,43.83394453
