date,state,city,candidate,Event.Type,year,latitude,longitude
2020-10-19,PA,New Cumberland,Pence,Rally/Speech,2020,40.2284433,-76.8673781
2020-10-20,WI,Milwaukee,Harris,Speech,2020,43.0386475,-87.9090751
2020-10-20,PA,Erie,Trump,Rally/Speech,2020,42.1294712,-80.0852695
2020-10-21,NC,Ashville,Harris,Speech,2020,NA,NA
2020-10-21,NC,Charlotte,Harris,Speech,2020,35.2272086,-80.8430827
2020-10-21,NC,Gastonia,Trump,Rally/Speech,2020,35.2622654,-81.1838186
2020-10-21,NH,Portsmouth,Pence,Rally/Speech,2020,43.0764436,-70.7573936
2020-10-21,OH,Cincinatti,Pence,Rally/Speech,2020,39.182238,-84.75399213059424
2020-10-22,MI,Waterford Township,Pence,Rally/Speech,2020,42.6706391,-83.3896241
2020-10-22,IN,Fort Wayne,Pence,Rally/Speech **** see note,2020,41.0799898,-85.1386015
2020-10-23,GA,Atlanta,Harris,Speech,2020,33.7489924,-84.3902644
2020-10-23,FL,The Villages,Trump,Rally/Speech,2020,28.9269978,-82.0041758
2020-10-23,FL,Pensacola,Trump,Rally/Speech,2020,30.421309,-87.2169149
2020-10-23,OH,Swanton,Pence,Rally/Speech,2020,41.5906822,-83.8931809
2020-10-23,PA,West Mifflin,Pence,Rally/Speech,2020,40.3634026,-79.8664375
2020-10-24,OH,Cleveland,Harris,Speech,2020,41.4996574,-81.6936772
2020-10-24,PA,Bucks County,Biden,Speech/Rally,2020,40.26304775,-75.09754279397424
2020-10-24,PA,Dallas,Biden,Speech/Rally,2020,41.33617,-75.9632636
2020-10-24,FL,Lakeland,Pence,Rally/Speech,2020,28.0394654,-81.9498042
2020-10-24,FL,Tallahassee,Pence,Rally/Speech,2020,30.4380832,-84.2809332
2020-10-24,NC,Lumberton,Trump,Rally/Speech,2020,34.6183305,-79.008205
2020-10-24,OH,Circleville,Trump,Rally/Speech,2020,39.600618,-82.9460133
2020-10-24,WI,Waukesha,Trump,Rally/Speech,2020,43.0116784,-88.2314813
2020-10-25,MI,Detroit,Harris,Speech,2020,42.3315509,-83.046640300000007
2020-10-25,NH,Londonderry,Trump,Rally/Speech,2020,42.8467063,-71.3615507
2020-10-25,NC,Kinston,Pence,Rally/Speech,2020,35.2626635,-77.5816353
2020-10-25,ME,Levant,Trump,Speech,2020,44.869496,-68.935089
2020-10-26,PA,Chester,Biden,Speech,2020,39.849557,-75.3557458
2020-10-26,PA,Lititz,Trump,Rally/Speech,2020,40.1571324,-76.307162
2020-10-26,MN,Hibbing,Pence,Rally/Speech,2020,47.427155,-92.937689
2020-10-27,GA,Warm Springs,Biden,Speech,2020,32.8904081,-84.6810381
2020-10-27,GA,Atlanta,Biden,Speech/Rally,2020,33.7489924,-84.3902644
2020-10-27,NV,Reno,Harris,Speech,2020,39.5261206,-119.8126581
2020-10-27,NV,Las Vegas,Harris,Speech,2020,36.1672559,-115.148516
2020-10-27,MI,Lansing,Trump,Rally/Speech,2020,42.7338254,-84.5546295
2020-10-27,WI,West Salem,Trump,Rally/Speech,2020,43.8980198,-91.0813561
2020-10-27,NE,Omaha,Trump,Rally/Speech,2020,41.2587459,-95.9383758
2020-10-28,AZ,Tucson,Harris,Speech,2020,32.2228765,-110.974847
2020-10-28,AZ,Phoenix,Harris,Speech,2020,33.4484367,-112.074141
2020-10-28,AZ,Bullhead City,Trump,Rally/Speech,2020,35.1477774,-114.568298
2020-10-28,AZ,Phoenix,Trump,Rally/Speech,2020,33.4484367,-112.074141
2020-10-28,WI,Mosinee,Pence,Rally/Speech,2020,44.7927298,-89.7035959
2020-10-28,MI,Flint,Pence,Rally/Speech,2020,43.0161693,-83.6900211
2020-10-29,FL,Coconut Creek,Biden,Speech/Rally,2020,26.2714628,-80.18181396580121
2020-10-29,FL,Tampa,Biden,Speech,2020,27.9477595,-82.458444
2020-10-29,IA,Des Moines,Pence,Rally/Speech,2020,41.5868654,-93.6249494
2020-10-29,NV,Reno,Pence,Rally/Speech,2020,39.5261206,-119.8126581
2020-10-29,NC,Fayetteville,Trump,Rally/Speech,2020,35.0525759,-78.878292
2020-10-29,FL,Tampa,Trump,Rally/Speech,2020,27.9477595,-82.458444
2020-10-30,WI,Milwaukee,Biden,Speech,2020,43.0386475,-87.9090751
2020-10-30,IA,Des Moines,Biden,Speech,2020,41.5868654,-93.6249494
2020-10-30,MN,St Paul,Biden,Speech,2020,44.9497487,-93.0931028
2020-10-30,TX,Forth Worth,Harris,Speech,2020,NA,NA
2020-10-30,TX,McAllen,Harris,Speech,2020,26.204114,-98.2300605
2020-10-30,TX,Houston,Harris,Speech,2020,29.7589382,-95.3676974
2020-10-30,MI,Waterford Township,Trump,Rally/Speech,2020,42.6706391,-83.3896241
2020-10-30,WI,Green Bay,Trump,Rally/Speech,2020,44.5126379,-88.0125794
2020-10-30,MN,Rochester,Trump,Speech,2020,44.0234387,-92.4630182
2020-10-30,AZ,Flagstaff,Pence,Rally/Speech,2020,35.1987522,-111.651822
2020-10-30,AZ,Tucson,Pence,Rally/Speech,2020,32.2228765,-110.974847
2020-10-31,MI,Flint,Biden,Speech/Rally,2020,43.0161693,-83.6900211
2020-10-31,MI,Detroit,Biden,Speech/Rally,2020,42.3315509,-83.046640300000007
2020-10-31,FL,Miami,Harris,Speech/Rally,2020,25.7741728,-80.19362
2020-10-31,FL,Fort Lauderdale,Harris,Speech,2020,26.1223084,-80.1433786
2020-10-31,FL,Lake Worth,Harris,Speech,2020,26.6159698,-80.0569927
2020-10-31,PA,Bucks County,Trump,Rally/Speech,2020,40.26304775,-75.09754279397424
2020-10-31,PA,Reading,Trump,Rally/Speech,2020,40.335345,-75.9279495
2020-10-31,PA,Butler,Trump,Rally/Speech,2020,40.86108,-79.895197
2020-10-31,PA,Montoursville,Trump,Rally/Speech,2020,41.2495431,-76.9267035
2020-10-31,NC,Elm City,Pence,Rally/Speech,2020,35.8065455,-77.863315
2020-10-31,NC,Elizabeth City,Pence,Rally/Speech,2020,36.3010192,-76.2203699
2020-11-01,PA,Philadelphia,Biden,Roundtable,2020,39.9527237,-75.1635262
2020-11-01,PA,Philadelphia,Biden,Speech,2020,39.9527237,-75.1635262
2020-11-01,GA,Duluth,Harris,Speech,2020,34.0028569,-84.1441046
2020-11-01,NC,Goldsboro,Harris,Speech,2020,35.3848841,-77.9927651
2020-11-01,NC,Fayetteville,Harris,Speech,2020,35.0525759,-78.878292
2020-11-01,MI,Washington,Trump,Rally/Speech,2020,45.4612061,9.15631041155902
2020-11-01,IA,Dubuque,Trump,Rally/Speech,2020,42.5006243,-90.6647985
2020-11-01,NC,Hickory,Trump,Rally/Speech,2020,35.7333312,-81.3442915
2020-11-01,GA,Rome,Trump,Rally/Speech,2020,34.257038,-85.1646726
2020-11-01,FL,Opa-locka,Trump,Rally/Speech,2020,25.9023168,-80.2503271
2020-11-02,PA,Beaver County,Biden,Speech,2020,NA,NA
2020-11-02,PA,Pittsburgh,Biden,Speech/Rally,2020,40.4416941,-79.9900861
2020-11-02,PA,Pittsburgh,Biden,Roundtable,2020,40.4416941,-79.9900861
2020-11-02,PA,Pittston,Harris,Speech,2020,41.3259134,-75.7893604
2020-11-02,PA,Lower Nazareth Township,Harris,Speech,2020,40.70839595,-75.32974208770707
2020-11-02,PA,Philadelphia,Harris,Speech/Rally,2020,39.9527237,-75.1635262
2020-11-02,OH,Cleveland,Biden,Speech,2020,41.4996574,-81.6936772
2020-11-02,NC,Fayetteville,Trump,Rally/Speech,2020,35.0525759,-78.878292
2020-11-02,PA,Avoca,Trump,Rally/Speech,2020,41.3398022,-75.7363033
2020-11-02,MI,Traverse City,Trump/Pence,Rally/Speech,2020,44.7606481,-85.6165976
2020-11-02,WI,Kenosha,Trump,Rally/Speech,2020,42.5846773,-87.8212263
2020-11-02,MI,Grand Rapids,Trump/Pence,Rally/Speech,2020,42.9632425,-85.6678639
2020-11-02,PA,Latrobe,Pence,Rally/Speech,2020,40.317287,-79.3840301
2020-11-02,PA,Erie,Pence,Rally/Speech,2020,42.1294712,-80.0852695
2020-11-03,PA,Philadelphia,Biden,Speech,2020,39.9527237,-75.1635262
2020-11-03,PA,Scranton,Biden,Speech,2020,41.4086874,-75.6621294
2020-11-03,MI,Detroit,Harris,Speech,2020,42.3315509,-83.046640300000007
2024-07-23,WI,West Allis,Harris,Rally,2024,43.0166806,-88.0070315
2024-07-24,NC,Charlotte,Trump,Rally,2024,35.2272086,-80.8430827
2024-07-24,TX,Houston,Harris,Speech,2024,29.7589382,-95.3676974
2024-07-25,IN,Indianapolis,Harris,Speech to Zeta Phi Beta sorority,2024,39.7683331,-86.1583502
2024-07-27,TN,Nashville,Trump,Speech & Rally,2024,36.1622767,-86.7742984
2024-07-27,MN,St. Cloud,Trump,Speech & Rally,2024,45.5616075,-94.1642004
2024-07-30,GA,Atlanta,Harris,Rally,2024,33.7489924,-84.3902644
2024-07-31,PA,"Harrisburg, Philadelphia",Trump,Rally,2024,NA,NA
2024-08-03,GA,Atlanta,Harris,Rally,2024,33.7489924,-84.3902644
2024-08-06,PA,Philadelphia,Harris,Rally,2024,39.9527237,-75.1635262
2024-08-06,PA,Philadelphia,Walz,Rally,2024,39.9527237,-75.1635262
2024-08-06,PA,Philadelphia,Vance,Campaign Visit,2024,39.9527237,-75.1635262
2024-08-07,MI,Romulus,Harris,Rally,2024,42.2222614,-83.3965995
2024-08-07,WI,Eau Claire,Vance,Speech & Campaign Visit,2024,44.811349,-91.4984941
2024-08-07,MI,Shelby Township,Vance,Speech & Campaign Visit,2024,43.5974492,-86.33795091855055
2024-08-07,WI,Eau Claire,Harris,Rally,2024,44.811349,-91.4984941
2024-08-07,WI,Eau Claire,Walz,Rally,2024,44.811349,-91.4984941
2024-08-07,MI,Romulus,Walz,Rally,2024,42.2222614,-83.3965995
2024-08-08,MI,Wayne,Harris,Campaign Event,2024,42.2814269,-83.3863215
2024-08-08,MI,Wayne,Walz,Campaign Event,2024,42.2814269,-83.3863215
2024-08-09,AZ,Glendale,Harris,Rally,2024,33.5386858,-112.185994
2024-08-09,MT,Bozeman,Trump,Rally,2024,45.6794293,-111.044047
2024-08-09,AZ,Glendale,Walz,Rally,2024,33.5386858,-112.185994
2024-08-10,TX,"San Antonio, Houston",Vance,Campaign Visit,2024,29.4623452,-98.43205582823369
2024-08-10,NV,Las Vegas,Walz,Rally,2024,36.1672559,-115.148516
2024-08-10,NV,Las Vegas,Harris,Rally,2024,36.1672559,-115.148516
2024-08-12,DC,Howard University,Harris,Campaign Visit,2024,38.9231758,-77.02030568669147
2024-08-13,CA,Los Angeles,Walz,Speech,2024,34.0536909,-118.242766
2024-08-13,AZ,Glendale,Vance,Campaign Visit,2024,33.5386858,-112.185994
2024-08-14,NC,Asheville,Harris,Rally,2024,35.595363,-82.5508407
2024-08-14,MI,Byron Center,Walz,Campaign Visit,2024,42.81928795,-85.72791602258194
2024-08-15,PA,Lower Burrell,Vance,Campaign Visit,2024,40.5882821,-79.7298187
2024-08-15,RI,Newport,Walz,Campaign Visit,2024,41.4899827,-71.3137707
2024-08-15,MD,Largo,Harris,Speech,2024,38.8824538,-76.82857456500106
2024-08-16,NC,Raleigh,Harris,Speech,2024,35.7803977,-78.6390989
2024-08-16,WI,Milwaukee,Vance,Campaign Visit,2024,43.0386475,-87.9090751
2024-08-17,PA,Wilkes Barre,Harris,Rally,2024,41.2464824,-75.8817316
2024-08-17,NE,La Vista,Walz,Rally,2024,41.1832679,-96.0324044
2024-08-18,PA,"Pittsburgh, Rochester",Harris,Bus Tour,2024,NA,NA
2024-08-18,PA,"Pittsburgh, Rochester",Walz,Bus Tour,2024,NA,NA
2024-08-19,PA,York,Harris,Democratic National Convention & Speech,2024,39.962493,-76.7276989
2024-08-19,PA,Philadelphia,Walz,Democratic National Convention,2024,39.9527237,-75.1635262
2024-08-20,WI,Kenosha,Vance,Speech,2024,42.5846773,-87.8212263
2024-08-20,MI,Howell,Trump,Campaign Visit,2024,42.6072552,-83.9293952
2024-08-20,WI,Milwaukee,Walz,Democratic National Convention & Rally,2024,43.0386475,-87.9090751
2024-08-20,WI,Milwaukee,Harris,Democratic National Convention & Rally,2024,43.0386475,-87.9090751
2024-08-21,NC,Asheboro,Vance,Rally,2024,35.7079146,-79.8136446
2024-08-21,NC,Asheboro,Walz,Democratic National Convention & Speech,2024,35.7079146,-79.8136446
2024-08-21,NC,Asheboro,Trump,Rally,2024,35.7079146,-79.8136446
2024-08-21,NC,Asheboro,Harris,Democratic National Convention,2024,35.7079146,-79.8136446
2024-08-22,AZ,Cochise County,Trump,Campaign Visit,2024,NA,NA
2024-08-22,MI,Democratic National Convention,Harris,Convention & Speech,2024,NA,NA
2024-08-22,GA,Valdosta,Walz,Democratic National Convention & Campaign Visit,2024,30.8327022,-83.2784851
2024-08-23,AZ,Glendale,Harris,Rally,2024,33.5386858,-112.185994
2024-08-24,NV,Las Vegas,Harris,Campaign Visit,2024,36.1672559,-115.148516
2024-08-26,MI,"Arlington, Detroit",Harris,Campaign Visit & Speech,2024,NA,NA
2024-08-27,MI,Big Rapids,Vance,Campaign Visit,2024,43.698078,-85.483656
2024-08-28,PA,Erie,Vance,Campaign Visit,2024,42.1294712,-80.0852695
2024-08-28,WI,De Pere,Vance,Campaign Visit,2024,44.4493584,-88.0599986
2024-08-28,GA,Hinesville,Walz,Bus Tour,2024,31.8477347,-81.5960705
2024-08-28,GA,Hinesville,Harris,Bus Tour,2024,31.8477347,-81.5960705
2024-08-29,NC,Raleigh,Walz,Bus Tour & Campaign Visit,2024,35.7803977,-78.6390989
2024-08-29,GA,Savannah,Walz,Bus Tour & Campaign Visit,2024,32.0790074,-81.0921335
2024-08-29,WI,La Crosse,Trump,Speech & Town Hall,2024,43.8122836,-91.2514355
2024-08-29,MI,Potterville,Trump,Speech & Town Hall,2024,42.629203,-84.738874
2024-08-29,GA,Savannah,Harris,Bus Tour,2024,32.0790074,-81.0921335
2024-08-30,PA,Johnstown,Trump,Rally,2024,40.3267407,-78.9219698
2024-09-01,MN,Falcon Heights,Walz,Campaign Visit at Minnesota State Fair,2024,44.9898128,-93.1762507
2024-09-02,WI,Milwaukee,Walz,Campaign Visit,2024,43.0386475,-87.9090751
2024-09-02,PA,Pittsburgh,Harris,Campaign Event & Speech,2024,40.4416941,-79.9900861
2024-09-02,MI,Detroit,Harris,Campaign Event & Speech,2024,42.3315509,-83.046640300000007
2024-09-04,AZ,Mesa,Vance,Rally,2024,33.4151005,-111.831455
2024-09-04,PA,"Pequea, Pittsburgh, Moon Township, Dawson",Walz,Campaign Visit,2024,NA,NA
2024-09-04,PA,Harrisburg,Trump,Town Hall,2024,40.2663107,-76.8861122
2024-09-04,NH,"North Hampton, Portsmouth",Harris,Rally & Campaign Visit,2024,NA,NA
2024-09-05,AZ,Phoenix,Vance,Rally,2024,33.4484367,-112.074141
2024-09-05,PA,Erie,Walz,Rally,2024,42.1294712,-80.0852695
2024-09-06,CA,San Diego,Vance,Campaign Visit,2024,32.7174202,-117.162772
2024-09-06,NC,Charlotte,Trump,Speech,2024,35.2272086,-80.8430827
2024-09-07,WI,Mosinee,Trump,Rally,2024,44.7927298,-89.7035959
2024-09-07,PA,Pittsburgh,Harris,Campaign Event,2024,40.4416941,-79.9900861
2024-09-07,DC,Washington,Walz,Speech at Human Rights Campaign Dinner,2024,38.8950368,-77.0365427
2024-09-09,NV,Reno,Walz,Campaign Visit,2024,39.5261206,-119.8126581
2024-09-10,PA,Philadelphia,Harris,Debate,2024,39.9527237,-75.1635262
2024-09-10,PA,Philadelphia,Trump,Debate,2024,39.9527237,-75.1635262
2024-09-10,AZ,Phoenix,Walz,Campaign Visit,2024,33.4484367,-112.074141
2024-09-12,AZ,Tucson,Trump,Rally,2024,32.2228765,-110.974847
2024-09-12,MI,Grand Rapids,Walz,Rally,2024,42.9632425,-85.6678639
2024-09-12,NC,"Charlotte, Greensboro",Harris,Rallies,2024,NA,NA
2024-09-13,NV,Las Vegas,Trump,Rally,2024,36.1672559,-115.148516
2024-09-13,PA,"Wilkes-Barre, Johnstown",Harris,Rally & Campaign Visit,2024,NA,NA
2024-09-13,WI,Lansing,Walz,Campaign Visits,2024,43.097497700000005,-89.33164642076804
2024-09-13,MI,Grand Rapids,Walz,Campaign Visits,2024,42.9632425,-85.6678639
2024-09-14,WI,Superior,Walz,Rally,2024,46.7207737,-92.1040796
2024-09-14,NC,Greenville,Vance,College football campaign visit,2024,35.613224,-77.3724593
2024-09-14,DC,Washington,Harris,Speech at CBC Phoenix Awards,2024,38.8950368,-77.0365427
2024-09-16,GA,Atlanta,Vance,Speech at Georgia Freedom and Faith Dinner,2024,33.7489924,-84.3902644
2024-09-17,MI,Sparta,Vance,Rallies,2024,43.160858,-85.710039
2024-09-17,WI,Eau Claire,Vance,Rallies,2024,44.811349,-91.4984941
2024-09-17,NC,Asheville,Walz,Rally & Campaign Visit,2024,35.595363,-82.5508407
2024-09-17,MI,Flint,Trump,Town Hall,2024,43.0161693,-83.6900211
2024-09-17,GA,Macon,Walz,Rally & Campaign Visit,2024,32.8406946,-83.6324022
2024-09-17,PA,Philadelphia,Harris,Campaign Visit at Community College of Philadelphia,2024,39.9527237,-75.1635262
2024-09-18,DC,Washington,Harris,Speech at Congressional Hispanic Caucus Institute's Leadership Conference,2024,38.8950368,-77.0365427
2024-09-18,NY,Uniondale,Trump,Rally,2024,40.7095827,-73.592341
2024-09-19,MI,Oakland County,Harris,"Campaign Event: ""Unite for America Rally"" with Oprah Winfrey",2024,42.4929212,-83.29692792939588
2024-09-19,DC,Washington,Trump,Speech at Israeli American National Conference,2024,38.8950368,-77.0365427
2024-09-20,GA,Atlanta,Harris,Speech & Rally,2024,33.7489924,-84.3902644
2024-09-20,WI,Madison,Harris,Speech & Rally,2024,43.074761,-89.3837613
2024-09-21,PA,Leesport,Vance,Rally,2024,40.4470377,-75.9663222
2024-09-21,PA,Bethlehem,Walz,Rally,2024,40.6178915,-75.3786521
2024-09-21,PA,Leesport,Trump,Rally,2024,40.4470377,-75.9663222
2024-09-21,NC,Wilmington,Harris,Rally,2024,34.2257282,-77.9447107
2024-09-23,NC,Charlotte,Vance,Rally,2024,35.2272086,-80.8430827
2024-09-23,NY,Brooklyn,Walz,Speech,2024,40.6526006,-73.9497211
2024-09-23,PA,Smithon,Trump,Campaign Visit,2024,NA,NA
2024-09-23,PA,"Kittanning, Smithon, Indiana",Harris,"Campaign Visit, Roundtable & Rally",2024,NA,NA
2024-09-24,GA,Savannah,Trump,Speech,2024,32.0790074,-81.0921335
2024-09-25,NC,Mint Hill,Trump,Rally,2024,35.1735388,-80.6570377
2024-09-25,MI,Traverse City,Vance,Speech,2024,44.7606481,-85.6165976
2024-09-25,PA,Pittsburgh,Harris,Speech,2024,40.4416941,-79.9900861
2024-09-26,MI,Harbor Springs,Walz,Campaign Visit,2024,45.431676,-84.991999
2024-09-27,MI,"Walker, Warren",Trump,Speech & Town Hall,2024,NA,NA
2024-09-27,AZ,Douglas,Harris,Campaign Visit,2024,31.3447174,-109.5545036
2024-09-28,WI,"Prairie du Chien, Tuscaloosa",Harris,Speech & Campaign Appearance,2024,NA,NA
2024-09-28,AL,Tuscaloosa,Trump,Speech & Campaign Appearance,2024,33.2095614,-87.5675258
2024-09-28,MI,Ann Arbor,Walz,Campaign Appearance,2024,42.2813722,-83.7484616
2024-09-28,PA,"Newtown, Monroeville",Vance,Rally and Campaign Visit,2024,NA,NA
2024-09-29,NV,Las Vegas,Harris,Rally,2024,36.1672559,-115.148516
2024-09-29,PA,Erie,Trump,Rally,2024,42.1294712,-80.0852695
2024-09-30,GA,Valdosta,Trump,Public Appearance & Remarks,2024,30.8327022,-83.2784851
2024-10-01,WI,"Waunakee, Milwaukee",Trump,Speech,2024,NA,NA
2024-10-01,NY,New York City,Walz,Debate,2024,40.7127281,-74.0060152
2024-10-01,NY,New York City,Vance,Debate,2024,40.7127281,-74.0060152
2024-10-02,MI,"Auburn Hills, Marne",Vance,Speech,2024,NA,NA
2024-10-02,PA,York,Walz,Campaign Visit,2024,39.962493,-76.7276989
2024-10-02,GA,NA,Harris,Public appearance,2024,NA,NA
2024-10-03,WI,Ripon,Harris,Rally,2024,43.8424502,-88.8372972
2024-10-03,VA,Damascus,Vance,Public appearance,2024,36.6337272,-81.7837303
2024-10-03,MI,Saginaw,Trump,Rally,2024,43.4200387,-83.9490365
2024-10-04,GA,Evans,Trump,Public appearance,2024,33.514306500000004,-82.1387819734912
2024-10-04,GA,Linsdale,Vance,Speech,2024,NA,NA
2024-10-04,NC,Fayetteville,Trump,Town Hall,2024,35.0525759,-78.878292
2024-10-04,MI,"Redford, Flint",Harris,Campaign stop and Rally,2024,NA,NA
2024-10-05,PA,Butler,Trump,Rally,2024,40.86108,-79.895197
2024-10-05,NC,Charlotte,Harris,Public appearance,2024,35.2272086,-80.8430827
2024-10-06,WI,Juneau,Trump,Rally,2024,43.4055504,-88.7051037
2024-10-07,NY,Queens,Trump,Public appearance,2024,40.6515585,-73.79267536317502
2024-10-08,NV,Reno,Walz,Campaign Visit,2024,39.5261206,-119.8126581
2024-10-08,MI,Detroit,Vance,Campaign Visit,2024,42.3315509,-83.046640300000007
2024-10-09,AZ,"Chandler, Tucson",Walz,Campaign Visit & Rally,2024,NA,NA
2024-10-09,PA,"Reading, Scranton",Trump,Rally & Speech,2024,NA,NA
2024-10-09,AZ,"Tucson, Mesa",Vance,Rally & Speech,2024,NA,NA
2024-10-10,AZ,Phoenix,Harris,Rally,2024,33.4484367,-112.074141
2024-10-10,MI,Detroit,Trump,Speech,2024,42.3315509,-83.046640300000007
2024-10-10,NC,Greensboro,Vance,Town Hall,2024,36.0726355,-79.7919754
2024-10-11,AZ,Scottsdale,Harris,Campaign Event,2024,33.4942189,-111.926018
2024-10-11,CO,Aurora,Trump,Rally,2024,39.7405111,-104.830994
2024-10-11,NV,Reno,Trump,Rally,2024,39.5261206,-119.8126581
2024-10-11,MI,Warren,Walz,Speech & Campaign Appearance,2024,42.4932575,-83.0062746
2024-10-11,MN,Mankato,Walz,Campaign Appearance,2024,44.1634663,-93.9993505
2024-10-11,GA,Lawrenceville,Vance,Campaign Visit,2024,33.9566391,-83.9890066
2024-10-12,NC,Raleigh,Harris,Campaign Visit,2024,35.7803977,-78.6390989
2024-10-12,CA,Coachella,Trump,Rally & Roundtable,2024,33.67114675,-116.1342346710064
2024-10-12,MN,Sleepy Eye,Walz,Campaign Appearance,2024,44.2971692,-94.724204
2024-10-12,PA,"Johnstown, Reading",Vance,Speech & Town Hall,2024,NA,NA
2024-10-12,NV,Las Vegas,Trump,Roundtable with Latino voters,2024,36.1672559,-115.148516
2024-10-13,NC,Concord,Vance,Campaign Appearance,2024,35.4094178,-80.5800049
2024-10-13,AZ,Prescott Valley,Trump,Rally,2024,34.5950776,-112.3338634
2024-10-13,NC,Greenville,Harris,Rally,2024,35.613224,-77.3724593
2024-10-14,MN,Minneapolis,Vance,Campaign Visit,2024,44.9772995,-93.2654692
2024-10-14,WI,"Eau Claire, Green Bay",Walz,Campaign Visit,2024,NA,NA
2024-10-14,PA,Oaks,Trump,Town Hall,2024,40.1317722,-75.4596319
2024-10-14,PA,Erie,Harris,Rally,2024,42.1294712,-80.0852695
2024-10-15,PA,"Volant, Butler, Pittsburgh",Walz,Campaign Visit,2024,NA,NA
2024-10-15,GA,Atlanta,Trump,Speech,2024,33.7489924,-84.3902644
2024-10-15,MI,Detroit,Harris,Campaign Visit,2024,42.3315509,-83.046640300000007
